,OBJECTID,2019 Unemployed Population 16+: Percent,2014-2018 ACS Average Number of Vehicles,2014-2018 ACS HHs: Inc Below Poverty Level: Percent,2019 Median Household Income,2019 Average Household Income,Household_Density,Total_Pop_Density,Day_Pop_Density,Undeveloped_Sq_Meters,Developed_Open_Space_Sq_Meters,Developed_Low_Intensity_Sq_Meters,Developed_Medium_Intensity_Sq_Meters,Developed_High_Intensity_Sq_Meters,Square_Meters_Residential,Square_Meters_Com_Ind_MU,Square_Meters_Other,SUM_PASSENGERS_ON,SUM_PASSENGERS_OFF,Shape_Length,Shape_Area,Net_Passengers
129,130,0.0,1.5,32.35,35926,44572,788.6052614,1621.848557,1339.14101,6360.0,47790.0,71910.0,36030.0,11970.0,4283.69298,9662.356179999999,0.0,0.0,0.0,0.028741142,1.7199999999999998e-05,0.0
130,131,0.0,1.5,0.0,35000,43079,1385.638741,4618.795803,2078.4581120000003,0.0,570.0,10680.0,0.0,0.0,1708.096452,0.0,0.0,0.0,0.0,0.004209474,1.11e-06,0.0
131,132,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1650.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004840865,1.8600000000000002e-07,0.0
132,133,0.0,2.5,0.0,50000,66748,2380.458551,7141.375653,2380.458551,0.0,1200.0,2070.0,0.0,0.0,369.8575958,0.0,0.0,0.0,0.0,0.002298601,3.2200000000000005e-07,0.0
133,134,16.67,1.3,33.33,25000,36149,1006.433695,6374.080067,4696.690576,0.0,0.0,5610.0,2100.0,0.0,841.6778242999999,0.0,0.0,1.0,0.0,0.003735831,7.620000000000001e-07,1.0
134,135,0.0,1.0,33.33,28747,55883,2170.486217,7379.653137,4775.069677,0.0,0.0,5640.0,330.0,0.0,1011.3594699999999,0.0,0.0,0.0,0.0,0.00320336,5.89e-07,0.0
135,136,0.0,0.0,0.0,44898,65538,1421.516924,2843.033848,1066.137693,1590.0,660.0,11190.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008496168,1.44e-06,0.0
136,137,0.0,1.5,12.5,35000,50905,514.6679161000001,1122.911817,608.2439007999999,13410.0,24210.0,15780.0,1800.0,0.0,1402.824193,0.0,0.0,0.0,0.0,0.021226847000000004,5.47e-06,0.0
137,138,0.0,1.6,25.93,60354,124307,131.54512720000002,350.78700580000003,563.7648307,240840.0,76170.0,72180.0,20910.0,3480.0,6181.03974,1571.1711109999999,306.65610160000006,0.0,0.0,0.032094137,4.0799999999999996e-05,0.0
138,139,0.0,0.0,0.0,0,0,0.0,268.8137912,4877.050211,0.0,0.0,11730.0,75420.0,47640.0,0.0,28423.70201,0.0,4.0,4.0,0.014612113000000001,1.3300000000000001e-05,0.0
139,140,12.5,1.1,37.5,26674,36150,2698.419805,7195.7861459999995,5097.015186,0.0,2970.0,4950.0,690.0,0.0,1053.210481,0.0,0.0,9.0,11.0,0.004171294,8.529999999999999e-07,-2.0
140,141,0.0,1.0,0.0,0,94117,867.3682107999999,2602.104632,1734.736422,1110.0,900.0,1110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005269419,2.95e-07,0.0
141,142,0.0,1.5,50.0,7500,34784,1049.737505,2449.387511,4198.950019,0.0,0.0,1560.0,4140.0,1650.0,458.3809563,736.7047731,0.0,21.0,17.0,0.003963761,7.31e-07,4.0
142,143,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001188716,4.98e-08,0.0
143,144,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,8310.0,17850.0,660.0,0.0,0.0,189.4220222,0.0,0.0,0.006481303000000001,2.64e-06,0.0
144,145,0.0,0.0,0.0,0,0,68.78262514,0.0,0.0,28290.0,9480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010686718000000001,3.72e-06,0.0
145,146,14.29,1.6,40.0,35000,60703,1337.0644,3342.6609989999997,2339.862699,0.0,9900.0,5130.0,390.0,0.0,1512.2370050000002,0.0,0.0,0.0,0.0,0.005588573,1.53e-06,0.0
146,147,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10890.0,26880.0,1770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017607037,3.9e-06,0.0
147,148,0.0,0.0,0.0,0,0,0.0,0.0,3530.224097,8910.0,6360.0,15720.0,48570.0,12870.0,0.0,9084.582968,0.0,20.0,15.0,0.025155151,9.13e-06,5.0
148,149,0.0,1.5,5.71,86124,122363,2215.1622350000002,3378.1224090000005,2049.025068,0.0,2880.0,43650.0,120.0,0.0,8287.266195999999,0.0,0.0,0.0,0.0,0.008516765,4.62e-06,0.0
149,150,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002182506,1.34e-07,0.0
150,151,0.0,1.3,16.67,25000,39258,1119.273333,3171.2744420000004,932.7277772,0.0,0.0,8910.0,5070.0,0.0,899.4174565999999,0.0,0.0,0.0,0.0,0.0048380920000000004,1.37e-06,0.0
151,152,5.26,1.3,40.0,18798,34633,1697.612542,3961.095932,1923.960881,0.0,1980.0,12030.0,6780.0,2040.0,3294.4783780000002,1355.740125,0.0,1.0,1.0,0.007272287,2.26e-06,0.0
152,153,0.0,1.7,0.0,85714,105451,1717.596016,3005.793029,644.0985061000001,0.0,5640.0,6450.0,0.0,0.0,1035.564418,0.0,0.0,0.0,0.0,0.004293435,1.19e-06,0.0
153,154,0.0,2.0,0.0,0,48768,424.83632980000004,1699.3453190000002,2124.1816489999997,0.0,0.0,3900.0,2220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006703926999999999,6.03e-07,0.0
154,155,8.33,1.7,28.57,41302,47333,2705.415588,6763.538969,3787.5818229999995,0.0,0.0,7500.0,2040.0,0.0,1272.479888,0.0,0.0,0.0,0.0,0.004079381,9.459999999999999e-07,0.0
155,156,0.0,1.5,0.0,85912,117832,3019.850926,5033.084876,3019.850926,0.0,0.0,6900.0,840.0,0.0,1699.605629,0.0,0.0,1.0,0.0,0.004199471,7.629999999999999e-07,1.0
156,157,0.0,1.7,0.0,66667,107640,2681.584855,5363.16971,1340.7924269999999,0.0,1140.0,6570.0,0.0,0.0,1290.281761,0.0,0.0,0.0,0.0,0.00431218,7.64e-07,0.0
157,158,0.0,1.5,0.0,87500,132553,1459.349883,2334.959812,1459.349883,0.0,3720.0,5070.0,0.0,0.0,901.0141723999999,0.0,0.0,2.0,3.0,0.004025492,8.77e-07,-1.0
158,159,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,30.0,5010.0,3420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.005673187,8.690000000000001e-07,0.0
159,160,0.0,1.5,9.09,86124,121512,3780.651682,5670.977523,3240.558584,0.0,2460.0,4140.0,3000.0,0.0,2288.11764,0.0,0.0,0.0,3.0,0.0050984820000000005,9.48e-07,-3.0
160,161,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,390.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017269179999999998,1.1699999999999999e-07,0.0
161,162,0.0,0.0,0.0,0,0,0.0,0.0,47077.4052,0.0,0.0,0.0,1050.0,11250.0,0.0,2707.525248,0.0,197.0,305.0,0.004433011,1.21e-06,-108.0
162,163,12.5,1.2,28.57,18542,31742,3576.304436,6641.708238,4853.55602,0.0,0.0,7110.0,2940.0,0.0,1839.9658100000001,0.0,0.0,1.0,3.0,0.005230827,1e-06,-2.0
163,164,0.0,0.0,0.0,31872,68792,3553.144351,3947.938168,28030.360989999997,0.0,0.0,0.0,2370.0,10770.0,0.0,2591.5219239999997,0.0,798.0,777.0,0.004679974,1.3e-06,21.0
164,165,19.05,0.0,59.46,10078,13206,6165.932049,10897.92641,8173.4448090000005,0.0,0.0,10260.0,7770.0,0.0,1542.6402269999999,0.0,0.0,5.0,34.0,0.006505464,1.78e-06,-29.0
165,166,17.31,0.0,61.19,10169,13349,16061.764280000001,35993.83322,27479.162989999997,0.0,900.0,6450.0,5910.0,0.0,2730.217287,0.0,0.0,0.0,0.0,0.007116828,1.32e-06,0.0
166,167,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1650.0,13860.0,4830.0,270.0,0.0,0.0,547.3254417999999,0.0,0.0,0.006115814000000001,2.03e-06,0.0
167,168,5.88,1.3,44.44,21552,33152,4195.684968,11824.20309,8009.944029,0.0,0.0,30.0,6840.0,0.0,1214.7414509999999,251.96139280000003,0.0,0.0,0.0,0.0038447729999999997,6.709999999999999e-07,0.0
168,169,0.0,0.0,0.0,0,80667,254.6410917,509.2821834,5092.821834,0.0,0.0,90.0,3390.0,6780.0,0.0,1960.117377,0.0,0.0,0.0,0.004040617,1e-06,0.0
169,170,0.0,1.7,6.67,60354,80644,2423.4519969999997,5250.812659,2423.4519969999997,0.0,0.0,8490.0,10290.0,390.0,2360.108634,2405.554129,0.0,56.0,65.0,0.005694853000000001,1.9e-06,-9.0
170,171,4.88,1.6,27.78,35000,44151,994.640792,2813.412526,1733.516809,7410.0,63840.0,19980.0,90.0,0.0,4942.654607,0.0,0.0,0.0,0.0,0.020955763999999998,9.01e-06,0.0
171,172,2.04,1.5,9.09,31001,56132,1579.642787,4824.314458,2817.741188,0.0,40170.0,20370.0,0.0,0.0,5475.128366,0.0,0.0,13.0,13.0,0.01203932,5.99e-06,0.0
172,173,5.88,1.7,13.33,38072,52458,905.9444271,1787.4038699999999,1028.36935,21870.0,70230.0,13590.0,60.0,0.0,5127.509297,0.0,0.0,13.0,13.0,0.015531838999999999,1.05e-05,0.0
173,174,5.88,1.7,14.29,38733,52677,664.8851593999999,1495.991609,2015.433139,0.0,43350.0,37350.0,35040.0,9090.0,5282.787001,9537.195424,0.0,19.0,28.0,0.017720781,1.23e-05,-9.0
174,175,10.0,1.6,27.27,31741,44153,1547.714082,3376.830725,2391.921764,0.0,4650.0,13800.0,0.0,0.0,1859.7497829999998,210.29330090000002,0.0,0.0,0.0,0.005409475,1.82e-06,0.0
175,176,6.67,1.6,26.67,36757,44152,2251.6531,4503.306199000001,2752.020455,0.0,9360.0,11430.0,0.0,0.0,2325.37067,0.0,0.0,5.0,2.0,0.005939283,2.05e-06,3.0
176,177,10.0,1.6,33.33,31741,44152,782.8915450000001,2000.722837,1217.831292,0.0,29910.0,0.0,0.0,0.0,2038.596208,0.0,0.0,0.0,0.0,0.0070381509999999994,2.94e-06,0.0
177,178,5.17,1.6,27.19,36106,44151,1614.4494869999999,2007.153416,1454.458997,25440.0,88080.0,43020.0,19860.0,1590.0,9467.852191,2473.403309,0.0,42.0,40.0,0.022628039,1.76e-05,2.0
178,179,0.0,1.8,16.67,35000,49279,1787.4373030000002,2184.6455920000003,1588.833158,0.0,2880.0,5280.0,4290.0,630.0,1376.338687,739.4443127000001,0.0,8.0,6.0,0.004568625,1.29e-06,2.0
179,180,12.5,1.7,14.29,40901,56318,1225.756361,1302.366133,1455.5856789999998,0.0,15990.0,13470.0,3690.0,660.0,1355.56759,1222.2042720000002,0.0,3.0,5.0,0.008409174,3.34e-06,-2.0
180,181,9.09,1.8,12.5,40901,55437,1763.786236,3256.220743,1899.4621,0.0,15270.0,3840.0,0.0,0.0,1741.623544,0.0,159.92783119999999,0.0,0.0,0.005873526,1.89e-06,0.0
181,182,0.0,1.4,15.38,41420,80972,3130.557471,4174.076628,1878.334482,0.0,3090.0,9480.0,0.0,0.0,2087.859703,0.0,0.0,0.0,0.0,0.004518595,1.23e-06,0.0
182,183,0.0,2.0,0.0,0,99065,164.3193329,657.2773316,328.6386658,12630.0,2610.0,390.0,0.0,0.0,344.0881575,0.0,0.0,0.0,0.0,0.007621545,1.56e-06,0.0
183,184,0.0,2.0,0.0,62500,99025,424.5736694,636.8605042,424.5736694,0.0,5550.0,6690.0,0.0,0.0,914.8735561000001,0.0,0.0,0.0,0.0,0.0043637120000000005,1.21e-06,0.0
184,185,7.69,1.6,6.25,41005,64145,1399.129984,3217.998964,1818.86898,0.0,9510.0,27600.0,0.0,0.0,4492.782292,282.7568584,0.0,0.0,0.0,0.007703707,3.66e-06,0.0
185,186,5.71,1.6,8.57,44104,64484,1378.397985,3736.990093,1807.2329140000002,0.0,19620.0,60630.0,4260.0,0.0,10148.83337,3219.953143,0.0,0.0,1.0,0.016025484,8.35e-06,-1.0
186,187,1.03,1.5,32.06,37663,44750,449.46234119999997,1116.5590789999999,690.7526507,757590.0,218130.0,114930.0,4470.0,0.0,6842.3355329999995,9744.858531,901.5544499,26.0,23.0,0.083573664,0.000108181,3.0
187,188,4.35,2.1,22.22,29188,35232,2850.991025,6479.525057,3758.1245329999997,0.0,10200.0,9840.0,0.0,0.0,2283.635543,0.0,0.0,0.0,0.0,0.006131472,1.97e-06,0.0
188,189,8.16,1.9,8.33,54750,83848,272.4292838,571.4370342999999,538.2139509,192930.0,127890.0,64260.0,4890.0,0.0,12250.496009999999,226.54376969999996,1270.844018,0.0,0.0,0.040327686,3.85e-05,0.0
189,190,0.0,1.2,0.0,0,109869,456.1600704,1368.480211,912.3201408,10800.0,5160.0,1080.0,0.0,0.0,889.9402339,0.0,0.0,0.0,0.0,0.005580344,1.68e-06,0.0
190,191,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,420.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00096646,5.26e-08,0.0
191,192,0.0,0.0,0.0,78261,106547,1772.6440969999999,4062.30939,1920.364439,6150.0,9630.0,19350.0,0.0,0.0,3955.95935,0.0,0.0,0.0,0.0,0.008643708,3.46e-06,0.0
192,193,0.0,0.0,0.0,79245,107075,1042.579756,2198.895486,1080.491747,42120.0,43290.0,29850.0,19650.0,0.0,13631.600269999999,236.97137220000002,0.0,0.0,0.0,0.021735294,1.3500000000000001e-05,0.0
193,194,3.85,1.4,16.67,53961,87950,583.5519319,1238.0763960000002,1025.158799,105240.0,124050.0,84060.0,15210.0,0.0,15611.976690000001,4612.591209,0.0,0.0,0.0,0.024818154,3.24e-05,0.0
194,195,0.0,1.9,0.0,78104,119907,239.41736769999997,541.8393059,630.0457044999999,10320.0,38280.0,90060.0,50610.0,15900.0,3883.469839,8334.840097,0.0,0.0,0.0,0.02615671,2.0300000000000002e-05,0.0
195,196,2.7,0.0,10.0,66082,95814,805.9792067000001,2223.390915,1250.65739,14910.0,49560.0,28800.0,0.0,0.0,6403.102049,0.0,0.0,0.0,0.0,0.012904031000000002,9.2e-06,0.0
196,197,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00556569,2.92e-08,0.0
197,198,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050553429999999995,2.87e-07,0.0
198,199,1.61,0.0,0.0,131475,183708,511.59269079999996,1293.132163,650.9200619,381240.0,447450.0,271800.0,86730.0,570.0,87252.02102,1044.98415,754.4292693,0.0,0.0,0.066379017,0.000117684,0.0
199,200,0.0,1.2,40.0,15000,37298,1380.312645,2760.62529,1380.312645,0.0,0.0,60.0,6450.0,990.0,1065.59705,0.0,0.0,0.0,0.0,0.004148472,7.41e-07,0.0
200,201,0.0,0.0,0.0,0,0,0.0,0.0,6396.522534000001,900.0,0.0,30.0,1530.0,15960.0,0.0,3731.148371,0.0,4.0,8.0,0.005700565,1.8000000000000001e-06,-4.0
201,202,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3570.0,3270.0,480.0,0.0,0.0,0.0,0.0,0.0,0.007334459000000001,7.22e-07,0.0
202,203,0.0,1.4,45.45,15578,22260,359.76070580000004,954.7495652999999,1023.934316,7950.0,56520.0,73440.0,38040.0,11250.0,3178.188143,14796.34195,0.0,16.0,5.0,0.020768721,1.85e-05,11.0
203,204,0.0,0.0,0.0,0,0,0.0,0.0,547.1364459,0.0,0.0,660.0,6720.0,6810.0,0.0,1864.213952,0.0,0.0,0.0,0.005642389,1.4e-06,0.0
204,205,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,270.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001831581,9.85e-08,0.0
205,206,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,510.0,0.0,0.0,0.0,3.0,32.0,0.0013467660000000001,5.46e-08,-29.0
206,207,0.0,0.0,0.0,0,0,0.0,0.0,0.0,200910.0,960.0,660.0,2040.0,300.0,0.0,0.0,0.0,0.0,0.0,0.031869602000000004,2.0300000000000002e-05,0.0
207,208,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1680.0,10200.0,4650.0,10500.0,7680.0,0.0,8403.648235999999,0.0,0.0,0.0,0.007768427,3.44e-06,0.0
208,209,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,300.0,2970.0,2790.0,90.0,0.0,0.0,0.0,0.0,0.0,0.00611367,6.1e-07,0.0
209,210,0.0,1.4,37.5,18750,32635,2667.702607,3334.628259,2667.702607,0.0,0.0,5820.0,1950.0,0.0,1053.1793480000001,121.83406129999999,0.0,0.0,0.0,0.00418673,7.67e-07,0.0
210,211,0.0,0.0,0.0,0,0,0.0,0.0,4615.689356,210.0,0.0,12480.0,34380.0,23130.0,0.0,13569.4353,0.0,2.0,1.0,0.018177875,6.93e-06,1.0
211,212,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1020.0,4110.0,750.0,0.0,0.0,0.0,0.0,0.0,0.005458246,5.88e-07,0.0
212,213,0.0,0.0,0.0,0,0,0.0,0.0,1788.042757,0.0,0.0,0.0,180.0,5580.0,0.0,324.4882659,0.0,0.0,0.0,0.00319493,5.72e-07,0.0
213,214,0.0,0.0,0.0,0,0,0.0,0.0,0.0,7800.0,7920.0,11220.0,10200.0,810.0,0.0,0.0,0.0,0.0,0.0,0.008787578,3.75e-06,0.0
214,215,0.0,0.0,0.0,0,0,0.0,0.0,2199.623477,240.0,2640.0,10590.0,18870.0,6420.0,0.0,1217.869011,124.56292990000001,0.0,0.0,0.008098304,3.84e-06,0.0
215,216,22.86,0.9,41.03,18183,28382,9146.044741,19054.25988,12448.78312,0.0,0.0,2880.0,7410.0,0.0,0.0,0.0,1901.5920839999999,2.0,1.0,0.004120403,1.01e-06,1.0
216,217,23.08,0.9,38.46,17157,28382,3337.07577,6930.849676000001,4363.868314,0.0,0.0,6420.0,2970.0,750.0,2192.752359,0.0,0.0,0.0,0.0,0.004080787,9.959999999999999e-07,0.0
217,218,0.0,0.0,0.0,0,0,0.0,0.0,3116.1003809999997,60.0,30.0,2790.0,3600.0,930.0,0.0,254.11239890000002,0.0,0.0,0.0,0.005957207,7.4e-07,0.0
218,219,0.0,1.4,0.0,105516,112012,920.8600077,1995.196683,767.3833397000001,14460.0,11370.0,7980.0,0.0,0.0,2209.853863,353.8453435,0.0,0.0,0.0,0.010932039,3.34e-06,0.0
219,220,4.88,2.1,3.03,81846,97413,2067.550185,5375.6304820000005,2756.73358,1080.0,11340.0,24780.0,420.0,0.0,4882.851669,0.0,0.0,0.0,0.0,0.010397599,3.72e-06,0.0
220,221,0.0,0.0,2.33,95991,121780,713.0768442000001,1745.340466,1235.999863,157680.0,79380.0,136680.0,7590.0,150.0,26301.53353,2153.605266,197.1091854,0.0,0.0,0.031311419,3.77e-05,0.0
221,222,0.0,1.5,0.0,0,78827,3805.185946,3805.185946,1902.592973,0.0,0.0,1350.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026566,1.35e-07,0.0
222,223,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,690.0,540.0,0.0,0.0,0.0,0.0,5.0,6.0,0.002008171,1.2699999999999999e-07,-1.0
223,224,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1650.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032373740000000003,2.55e-07,0.0
224,225,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2370.0,2760.0,780.0,0.0,0.0,0.0,10.0,12.0,0.009784425,5.82e-07,-2.0
225,226,0.0,0.0,0.0,0,0,0.0,0.0,0.0,7800.0,480.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004344524000000001,9.240000000000001e-07,0.0
226,227,0.0,0.0,0.0,0,132398,2.24641353,4.49282706,0.0,1040400.0,55470.0,17670.0,33000.0,6420.0,203.2380716,212.1939971,0.0,0.0,0.0,0.048458568,0.00011399799999999999,0.0
227,228,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,60.0,2670.0,240.0,0.0,0.0,0.0,1.0,6.0,0.0044870990000000005,2.88e-07,-5.0
228,229,0.0,2.0,0.0,125000,130268,462.2327642,770.3879403,308.15517610000006,2880.0,12360.0,1560.0,0.0,0.0,1500.033648,0.0,0.0,0.0,0.0,0.005096883,1.66e-06,0.0
229,230,4.55,2.0,20.83,30999,34652,3537.9031229999996,6289.605553,3668.936572,0.0,8070.0,11670.0,0.0,0.0,2465.338337,0.0,0.0,0.0,0.0,0.006109773000000001,1.95e-06,0.0
230,231,8.0,1.5,5.88,43056,64323,1569.1604220000002,3452.152929,2824.48876,0.0,6870.0,23340.0,2820.0,0.0,2649.289096,2811.186979,0.0,0.0,0.0,0.008052581999999999,3.26e-06,0.0
231,232,0.0,0.0,0.0,0,0,0.0,0.0,5774.643873,51330.0,82770.0,110730.0,180270.0,119340.0,0.0,57044.26095,1049.9387390000002,1.0,0.0,0.048964125,5.379999999999999e-05,1.0
232,233,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001296946,1.2199999999999998e-07,0.0
233,234,2.78,2.1,9.09,38678,49249,2250.56564,5539.853882,2510.24629,0.0,12450.0,17430.0,0.0,0.0,3993.613349,0.0,0.0,0.0,0.0,0.008090989,2.96e-06,0.0
234,235,0.0,0.0,0.0,0,0,0.0,0.0,0.0,26130.0,33060.0,17010.0,2040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01993638,7.75e-06,0.0
235,236,0.0,1.5,50.0,30000,44751,345.77996160000004,246.9856869,3852.976715,0.0,0.0,16530.0,17460.0,18480.0,516.6921018,7205.21401,0.0,94.0,102.0,0.011940485,5.18e-06,-8.0
236,237,4.55,1.6,30.19,36380,47331,986.6699832,2262.2933190000003,1353.147406,114090.0,141120.0,75120.0,35310.0,1920.0,14574.810769999998,2502.698561,0.0,0.0,0.0,0.052842281,3.63e-05,0.0
237,238,4.76,1.6,31.25,35000,47330,1935.9022899999998,3963.9904020000004,2120.273936,0.0,12420.0,15720.0,0.0,0.0,2906.065207,0.0,74.86219755,0.0,0.0,0.0067745259999999995,2.78e-06,0.0
238,239,7.14,1.6,37.5,35000,47332,3671.6227719999997,10647.706040000001,5874.596436,0.0,2220.0,4860.0,0.0,0.0,958.8122388,0.0,0.0,0.0,0.0,0.003387989,6.970000000000001e-07,0.0
239,240,0.0,0.0,0.0,0,0,0.0,0.0,0.0,5370.0,180.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003232352,5.46e-07,0.0
240,241,11.11,0.9,46.67,21760,33176,1568.9615939999999,2847.374744,1975.7294140000001,0.0,12360.0,22770.0,9450.0,0.0,2756.58932,1091.768462,322.9357506,5.0,0.0,0.008756686,4.4e-06,5.0
241,242,14.29,0.9,44.44,19092,35808,2864.67975,3580.849687,2327.5522969999997,0.0,4710.0,9780.0,0.0,0.0,1725.1752960000001,0.0,0.0,4.0,3.0,0.004928320999999999,1.43e-06,1.0
242,243,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1320.0,1860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002343692,3.12e-07,0.0
243,244,7.14,0.9,46.15,21729,34530,523.5056949,1326.214427,5130.35581,0.0,5010.0,26820.0,15210.0,27210.0,2276.7375399999996,9281.298119,0.0,23.0,18.0,0.013237958000000001,7.33e-06,5.0
244,245,0.0,1.3,33.33,25000,39879,1838.146041,1148.841275,689.3047652,0.0,2610.0,7980.0,750.0,0.0,811.5831062999999,459.39946280000004,0.0,0.0,0.0,0.0044369990000000005,1.11e-06,0.0
245,246,0.0,2.1,30.77,28901,43376,1064.159637,2837.759033,1418.879516,0.0,17460.0,7800.0,3660.0,300.0,1497.302193,1406.676604,0.0,0.0,0.0,0.007844215,2.89e-06,0.0
246,247,0.0,1.8,9.52,52786,58584,155.7157774,259.52629559999997,532.0289061000001,82380.0,133110.0,69510.0,41550.0,72720.0,5374.5033490000005,14364.513130000001,0.0,0.0,0.0,0.067015411,3.9399999999999995e-05,0.0
247,248,4.55,2.1,30.77,28988,43377,1180.106016,2413.853216,1287.388382,1830.0,27780.0,13020.0,5880.0,0.0,1438.964685,612.6122588,0.0,0.0,0.0,0.011636357,4.77e-06,0.0
248,249,0.0,1.7,0.0,50000,75781,92.71389218,185.4277844,103.0154358,171840.0,55470.0,21930.0,2010.0,0.0,1410.524924,0.0,418.290244,0.0,0.0,0.025057091,2.48e-05,0.0
249,250,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,330.0,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001915038,1e-07,0.0
250,251,0.0,0.0,0.0,0,0,114.514632,0.0,20841.66303,0.0,0.0,3420.0,11880.0,30060.0,0.0,8620.515618000001,0.0,9.0,11.0,0.010757194,4.47e-06,-2.0
251,252,0.0,1.0,0.0,0,48104,108.4386169,216.87723369999998,1301.263402,0.0,2400.0,7500.0,13020.0,750.0,0.0,3105.967484,0.0,0.0,0.0,0.006241127,2.36e-06,0.0
252,253,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1800.0,5040.0,2460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004347002,9.22e-07,0.0
253,254,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1200.0,2460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004583012,3.6700000000000004e-07,0.0
254,255,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,390.0,1410.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002672499,2.01e-07,0.0
255,256,0.0,0.0,0.0,0,0,0.0,0.0,0.0,780.0,2370.0,6300.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008561645,1.07e-06,0.0
256,257,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000863151,3e-08,0.0
257,258,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,960.0,9690.0,4320.0,360.0,0.0,0.0,0.0,0.0,0.0,0.008217704000000001,1.52e-06,0.0
258,259,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6870.0,3420.0,10770.0,0.0,0.0,0.0,0.0,0.0,0.024261899,2.1000000000000002e-06,0.0
259,260,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6360.0,0.0,11970.0,300.0,480.0,0.0,0.0,0.0,0.0,0.0,0.018652667,1.9e-06,0.0
260,261,0.0,2.3,0.0,200001,123822,94.11171957,141.1675794,70.58378968,97920.0,11640.0,480.0,0.0,0.0,537.174516,0.0,0.0,0.0,0.0,0.020899837,1.09e-05,0.0
261,262,4.3,2.1,6.45,101329,132675,694.6040726,1982.982594,1008.296234,47460.0,91830.0,89820.0,2160.0,0.0,16317.61044,4.059214719,0.0,0.0,0.0,0.048291018,2.2899999999999998e-05,0.0
